========== FILE: canara1m.pdf ==========


======= PAGE 1 =======

text='IMMEDIATELY,'                           x0=  320.0 x1=  404.7 top=  377.0 bottom=  389.0
text='THE'                                    x0=  408.1 x1=  432.1 top=  377.0 bottom=  389.0
text='ENTRIES'                                x0=  435.4 x1=  487.4 top=  377.0 bottom=  389.0
text='IN'                                     x0=  490.7 x1=  502.7 top=  377.0 bottom=  389.0
text='SUCH'                                   x0=  506.1 x1=  540.1 top=  377.0 bottom=  389.0
text='PASS'                                   x0=   36.0 x1=   68.0 top=  395.0 bottom=  407.0
text='SHEET'                                  x0=   71.4 x1=  111.4 top=  395.0 bottom=  407.0
text='SHALL'                                  x0=  114.7 x1=  152.7 top=  395.0 bottom=  407.0
text='BE'                                     x0=  156.0 x1=  172.1 top=  395.0 bottom=  407.0
text='DEEMED'                                 x0=  175.4 x1=  226.7 top=  395.0 bottom=  407.0
text='AS'                                     x0=  230.1 x1=  246.1 top=  395.0 bottom=  407.0
text='CORRECT'                                x0=  249.4 x1=  308.7 top=  395.0 bottom=  407.0
text='AND'                                    x0=  312.1 x1=  337.4 top=  395.0 bottom=  407.0
text='SHALL'                                  x0=  340.7 x1=  378.8 top=  395.0 bottom=  407.0
text='BIND'                                   x0=  382.1 x1=  410.8 top=  395.0 bottom=  407.0
text='THE'                                    x0=  414.1 x1=  438.1 top=  395.0 bottom=  407.0
text='CONSTITUENT'                            x0=  441.4 x1=  526.8 top=  395.0 bottom=  407.0
text='FOR'                                    x0=  530.1 x1=  555.4 top=  395.0 bottom=  407.0
text='ALL'                                    x0=   36.0 x1=   57.3 top=  413.0 bottom=  425.0
text='PURPOSES'                               x0=   60.7 x1=  127.4 top=  413.0 bottom=  425.0
text='AND'                                    x0=  130.7 x1=  156.0 top=  413.0 bottom=  425.0
text='INTENTS'                                x0=  159.4 x1=  210.7 top=  413.0 bottom=  425.0
text='BEWARE'                                 x0=   36.0 x1=   88.0 top=  459.0 bottom=  471.0
text='OF'                                     x0=   91.3 x1=  108.0 top=  459.0 bottom=  471.0
text='PHISHING'                               x0=  111.3 x1=  169.4 top=  459.0 bottom=  471.0
text='ATTACKS'                                x0=  172.7 x1=  228.0 top=  459.0 bottom=  471.0
text='THROUGH'                                x0=  231.4 x1=  292.0 top=  459.0 bottom=  471.0
text='EMAILS'                                 x0=  295.4 x1=  339.4 top=  459.0 bottom=  471.0
text='OR'                                     x0=  342.7 x1=  360.7 top=  459.0 bottom=  471.0
text='FAKE'                                   x0=  364.1 x1=  395.4 top=  459.0 bottom=  471.0
text='WEBSITE'                                x0=  398.7 x1=  452.7 top=  459.0 bottom=  471.0
text='IMB'                                    x0=   36.0 x1=   57.3 top=  505.0 bottom=  517.0
text='USERS'                                  x0=   60.7 x1=  102.0 top=  505.0 bottom=  517.0
text='ARE'                                    x0=  105.3 x1=  130.0 top=  505.0 bottom=  517.0
text='REQUESTED'                              x0=  133.4 x1=  208.0 top=  505.0 bottom=  517.0
text='TO'                                     x0=  211.4 x1=  228.0 top=  505.0 bottom=  517.0
text='NOTE'                                   x0=  231.4 x1=  264.7 top=  505.0 bottom=  517.0
text='THAT'                                   x0=  268.0 x1=  299.4 top=  505.0 bottom=  517.0
text='CANARA'                                 x0=  302.7 x1=  352.7 top=  505.0 bottom=  517.0
text='BANK'                                   x0=  356.1 x1=  388.7 top=  505.0 bottom=  517.0
text='DOES'                                   x0=  392.1 x1=  426.1 top=  505.0 bottom=  517.0
text='NOT'                                    x0=  429.4 x1=  454.7 top=  505.0 bottom=  517.0
text='SEEK'                                   x0=  458.1 x1=  490.1 top=  505.0 bottom=  517.0
text='ANYINFORMATION'                         x0=   36.0 x1=  144.7 top=  523.0 bottom=  535.0
text='THROUGH'                                x0=  148.0 x1=  208.7 top=  523.0 bottom=  535.0
text='EMAIL.DO'                               x0=  212.0 x1=  269.4 top=  523.0 bottom=  535.0
text='NOT'                                    x0=  272.7 x1=  298.0 top=  523.0 bottom=  535.0
text='CLICK'                                  x0=  301.4 x1=  336.7 top=  523.0 bottom=  535.0
text='ON'                                     x0=  340.0 x1=  358.0 top=  523.0 bottom=  535.0
text='ANY'                                    x0=  361.4 x1=  386.0 top=  523.0 bottom=  535.0
text='LINK'                                   x0=  389.4 x1=  416.1 top=  523.0 bottom=  535.0
text='WHICH'                                  x0=  419.4 x1=  460.0 top=  523.0 bottom=  535.0
text='HAS'                                    x0=  463.4 x1=  488.1 top=  523.0 bottom=  535.0
text='COMETHROUGH'                            x0=   36.0 x1=  132.7 top=  541.0 bottom=  553.0
text='EMAIL'                                  x0=  136.0 x1=  172.0 top=  541.0 bottom=  553.0
text='FROM'                                   x0=  175.3 x1=  210.7 top=  541.0 bottom=  553.0
text='UNEXPECTED'                             x0=  214.0 x1=  296.0 top=  541.0 bottom=  553.0
text='SOURCES.IT'                             x0=  299.4 x1=  372.7 top=  541.0 bottom=  553.0
text='MAY'                                    x0=  376.0 x1=  402.0 top=  541.0 bottom=  553.0
text='CONTAIN'                                x0=  405.4 x1=  459.4 top=  541.0 bottom=  553.0
text='MALICIOUS'                              x0=  462.7 x1=  528.7 top=  541.0 bottom=  553.0
text='CODE'                                   x0=   36.0 x1=   70.7 top=  559.0 bottom=  571.0
text='OR'                                     x0=   74.0 x1=   92.0 top=  559.0 bottom=  571.0
text='COULD'                                  x0=   95.3 x1=  137.3 top=  559.0 bottom=  571.0
text='BE'                                     x0=  140.7 x1=  156.7 top=  559.0 bottom=  571.0
text='AN'                                     x0=  160.0 x1=  176.7 top=  559.0 bottom=  571.0
text='ATTEMPT'                                x0=  180.0 x1=  236.0 top=  559.0 bottom=  571.0
text='TO'                                     x0=  239.4 x1=  256.0 top=  559.0 bottom=  571.0
text='"PHISH".ALWAYSLOGIN'                    x0=  259.4 x1=  395.3 top=  559.0 bottom=  571.0
text='THROUGH'                                x0=  398.6 x1=  459.3 top=  559.0 bottom=  571.0
text='www.canarabank.com'                     x0=   36.0 x1=  154.0 top=  577.0 bottom=  589.0
text='PLEASEBEWARE'                           x0=  157.4 x1=  256.1 top=  577.0 bottom=  589.0
text='OF'                                     x0=  259.4 x1=  276.1 top=  577.0 bottom=  589.0
text='PHISHING'                               x0=  279.4 x1=  337.4 top=  577.0 bottom=  589.0
text='CHANGE'                                 x0=   36.0 x1=   87.3 top=  623.0 bottom=  635.0
text='IN'                                     x0=   90.7 x1=  102.7 top=  623.0 bottom=  635.0
text='THE'                                    x0=  106.0 x1=  130.0 top=  623.0 bottom=  635.0
text='ADDRESS'                                x0=  133.3 x1=  191.4 top=  623.0 bottom=  635.0
text='OF'                                     x0=  194.7 x1=  211.4 top=  623.0 bottom=  635.0
text='ACCOUNT'                                x0=  214.7 x1=  274.0 top=  623.0 bottom=  635.0
text='HOLDER/PA'                              x0=  277.4 x1=  346.7 top=  623.0 bottom=  635.0
text='HOLDER,'                                x0=  350.0 x1=  403.4 top=  623.0 bottom=  635.0
text='IF'                                     x0=  406.7 x1=  417.4 top=  623.0 bottom=  635.0
text='ANY,MAY'                                x0=  420.7 x1=  474.7 top=  623.0 bottom=  635.0
text='PLEASE'                                 x0=  478.1 x1=  524.8 top=  623.0 bottom=  635.0
text='BE'                                     x0=  528.1 x1=  544.1 top=  623.0 bottom=  635.0
text='INFORMED'                               x0=   36.0 x1=  100.0 top=  641.0 bottom=  653.0
text='TO'                                     x0=  103.3 x1=  120.0 top=  641.0 bottom=  653.0
text='THE'                                    x0=  123.3 x1=  147.3 top=  641.0 bottom=  653.0
text='BRANCH'                                 x0=  150.7 x1=  201.3 top=  641.0 bottom=  653.0
text='ALONG'                                  x0=  204.7 x1=  246.7 top=  641.0 bottom=  653.0
text='WITH'                                   x0=  250.0 x1=  280.7 top=  641.0 bottom=  653.0
text='ADDRESS'                                x0=  284.0 x1=  342.0 top=  641.0 bottom=  653.0
text='DO'                                     x0=   36.0 x1=   55.5 top=  687.7 bottom=  700.7
text='NOT'                                    x0=   59.1 x1=   86.6 top=  687.7 bottom=  700.7
text='SHARE'                                  x0=   90.2 x1=  135.7 top=  687.7 bottom=  700.7
text='ATM'                                    x0=  139.3 x1=  167.4 top=  687.7 bottom=  700.7
text='PIN'                                    x0=  171.1 x1=  192.7 top=  687.7 bottom=  700.7
text='NUMBER,'                                x0=  196.3 x1=  257.0 top=  687.7 bottom=  700.7
text='ACCOUNT'                                x0=  260.6 x1=  325.6 top=  687.7 bottom=  700.7
text='DETAILS,'                               x0=  329.2 x1=  388.4 top=  687.7 bottom=  700.7
text='OTP'                                    x0=  392.1 x1=  418.8 top=  687.7 bottom=  700.7
text='TO'                                     x0=  422.4 x1=  440.5 top=  687.7 bottom=  700.7
text='OUTSIDERS,'                             x0=  444.1 x1=  523.5 top=  687.7 bottom=  700.7
text='EMAILS'                                 x0=   36.0 x1=   85.1 top=  707.2 bottom=  720.2
text='ETC'                                    x0=   88.7 x1=  114.7 top=  707.2 bottom=  720.2
text='Details'                                x0=   36.0 x1=   78.6 top=  754.7 bottom=  767.7
text='of'                                     x0=   82.2 x1=   94.5 top=  754.7 bottom=  767.7
text='Ombudsman:'                             x0=   98.1 x1=  181.9 top=  754.7 bottom=  767.7
text='The'                                    x0=   36.0 x1=   56.7 top=  783.5 bottom=  795.5
text='Banking'                                x0=   60.0 x1=  103.4 top=  783.5 bottom=  795.5
text='Ombudsman'                              x0=  106.7 x1=  175.4 top=  783.5 bottom=  795.5
text='C/o.'                                   x0=  178.7 x1=  200.7 top=  783.5 bottom=  795.5
text='RBI,'                                   x0=  204.1 x1=  227.4 top=  783.5 bottom=  795.5
text='page'                                   x0=  528.3 x1=  555.0 top=  802.5 bottom=  814.5
text='15'                                     x0=  558.3 x1=  571.7 top=  802.5 bottom=  814.5

======= PAGE 16 =======

text='10/3/8'                                 x0=   36.0 x1=   69.4 top=   44.5 bottom=   56.5
text='Nrupatunga'                             x0=   72.7 x1=  135.4 top=   44.5 bottom=   56.5
text='Road'                                   x0=  138.7 x1=  167.4 top=   44.5 bottom=   56.5
text='Bangalore-560001'                       x0=   36.0 x1=  134.7 top=   62.5 bottom=   74.5
text='E-mail:'                                x0=   36.0 x1=   73.3 top=   80.5 bottom=   92.5
text='bobangalore@rbi.org.in'                 x0=   76.7 x1=  202.2 top=   80.5 bottom=   92.5
text='ARE'                                    x0=   36.0 x1=   60.7 top=  108.5 bottom=  120.5
text='YOU'                                    x0=   64.0 x1=   90.0 top=  108.5 bottom=  120.5
text='A'                                      x0=   93.3 x1=  101.4 top=  108.5 bottom=  120.5
text='MERCHANT'                               x0=  104.7 x1=  172.7 top=  108.5 bottom=  120.5
text='/'                                      x0=  176.0 x1=  179.4 top=  108.5 bottom=  120.5
text='TRADER'                                 x0=  182.7 x1=  232.0 top=  108.5 bottom=  120.5
text='/'                                      x0=  235.4 x1=  238.7 top=  108.5 bottom=  120.5
text='RETAILER'                               x0=  242.0 x1=  300.7 top=  108.5 bottom=  120.5
text='/'                                      x0=  304.0 x1=  307.4 top=  108.5 bottom=  120.5
text='SMALL'                                  x0=  310.7 x1=  350.1 top=  108.5 bottom=  120.5
text='VENDOR.'                                x0=  353.4 x1=  408.1 top=  108.5 bottom=  120.5
text='USE'                                    x0=  411.4 x1=  436.1 top=  108.5 bottom=  120.5
text='DIGITAL'                                x0=  439.4 x1=  486.1 top=  108.5 bottom=  120.5
text='PAYMENT'                                x0=  489.4 x1=  547.4 top=  108.5 bottom=  120.5
text='CHANNEL'                                x0=   36.0 x1=   93.3 top=  126.5 bottom=  138.5
text='TO'                                     x0=   96.7 x1=  113.3 top=  126.5 bottom=  138.5
text='RECEIVE'                                x0=  116.7 x1=  169.4 top=  126.5 bottom=  138.5
text='PAYMENT'                                x0=  172.7 x1=  230.7 top=  126.5 bottom=  138.5
text='FROM'                                   x0=  234.0 x1=  269.4 top=  126.5 bottom=  138.5
text='YOUR'                                   x0=  272.7 x1=  307.4 top=  126.5 bottom=  138.5
text='CUSTOMERS.CONTACT'                      x0=  310.7 x1=  448.7 top=  126.5 bottom=  138.5
text='BRANCH'                                 x0=  452.0 x1=  502.7 top=  126.5 bottom=  138.5
text='COMPUTER'                               x0=   36.0 x1=  110.4 top=  173.2 bottom=  186.2
text='OUTPUT-'                                x0=  114.0 x1=  171.8 top=  173.2 bottom=  186.2
text='DOES'                                   x0=  175.4 x1=  212.2 top=  173.2 bottom=  186.2
text='NOT'                                    x0=  215.8 x1=  243.3 top=  173.2 bottom=  186.2
text='REQUIRE'                                x0=  246.9 x1=  306.1 top=  173.2 bottom=  186.2
text='SIGNATURE'                              x0=  309.7 x1=  386.3 top=  173.2 bottom=  186.2
text='------------------------------'         x0=   36.0 x1=  155.9 top=  220.0 bottom=  232.0
text='END'                                    x0=  159.2 x1=  184.5 top=  220.0 bottom=  232.0
text='OF'                                     x0=  187.9 x1=  204.6 top=  220.0 bottom=  232.0
text='STATEMENT'                              x0=  207.9 x1=  280.6 top=  220.0 bottom=  232.0
text='---------------------------------'      x0=  283.9 x1=  415.8 top=  220.0 bottom=  232.0
text='page'                                   x0=  528.3 x1=  555.0 top=  802.5 bottom=  814.5
text='16'                                     x0=  558.3 x1=  571.7 top=  802.5 bottom=  814.5
